Stand_ID,Stand_CN
4616,367
4617,107335
4618,80999
4619,141573
462,145211
4621,369
4622,30583
4623,2088
4624,107335
4625,141573
4626,2043
4627,141592
4628,251
4629,141573
463,88581
4630,89414
4631,145696
4632,369
4633,30583
4634,251
4635,30582
4636,2088
4637,141573
4638,82973
4639,2000
464,145211
4640,80999
4641,83927
4642,2000
4643,145968
4644,2088
4645,82272
4646,141573
4647,30582
4648,136292
4649,2088
4650,79773
4651,78588
4652,141764
4653,369
4654,369
4655,80999
4656,1986
4657,83927
4658,251
4659,369
466,29233
4660,369
4661,1923
4662,30583
4663,145968
4664,2088
4665,30551
4666,2088
4667,30551
4668,89414
4669,88095
467,145211
4670,141593
4671,30583
4672,141592
4673,141764
4674,251
4675,141764
4676,107335
4677,2123
4678,9274
4679,78588
468,129341
4680,30529
4681,83360
4682,141764
4683,107245
4684,2088
4685,344
4686,251
4687,369
4688,83939
4689,372
469,30321
4690,141764
4691,251
4692,141764
4693,30551
4695,78610
4696,141573
4697,78588
4698,82060
4699,78588
47,616
4700,30583
4701,30477
4702,369
4703,369
4704,329
4705,141764
4706,30551
4707,141573
4708,2088
4709,107335
471,79103
4710,2000
4711,107338
4712,2063
4713,107316
4714,2088
4715,78588
4716,30583
4718,2088
4719,82276
472,84127
4720,89414
4721,141764
4722,141764
4723,30583
4724,329
4725,30582
4726,2063
4727,14820
4728,89414
4729,30583
473,30282
4730,369
4731,30582
4733,2043
4734,251
4735,369
4736,1998
4737,82093
4738,88095
4739,141592
474,107180
4740,141793
4741,88095
4742,141764
4743,30582
4744,141764
4745,129525
4746,87705
4747,107245
4748,2000
4749,372
475,1349
4750,141764
4751,30580
4752,129525
4753,107335
4754,82093
4755,251
4756,30551
4757,369
4758,107335
4759,107335
476,84127
4760,78950
4761,2088
4762,107335
4763,251
4764,251
4765,82093
4766,30551
4767,83927
4768,141592
4769,2022
477,1246
4770,107335
4771,2043
4772,141573
4773,107335
4774,251
4775,107335
4776,2063
4777,251
4778,79781
4779,30580
478,145211
4780,107335
4781,141764
4782,145968
4784,80999
4785,141573
4786,141764
4787,141764
4788,30582
4789,2043
479,1349
4790,141573
4791,90431
4792,135945
4793,1456
4794,1975
4795,25211
4796,16062
4797,134063
4799,16062
48,132728
480,149370
4800,26721
4801,79170
4803,16062
4804,16062
4806,82140
4807,134063
4808,81922
4809,80127
481,692
4810,1955
4811,268
4812,134063
4813,26420
4814,134063
4816,16417
4817,131426
4818,137820
4819,16062
482,145211
4821,21923
4822,145410
4823,134063
4824,134063
4825,137661
4826,268
4827,16417
4828,134063
4829,88920
483,1337
4830,135945
4831,137820
4832,135945
4833,88920
4835,88920
4837,137820
4838,286
4839,286
484,107266
4841,240
4842,141734
4843,286
4844,286
4845,286
4846,84426
4847,1910
4848,128333
4849,83930
485,1349
4850,286
4851,84426
4852,286
4853,240
4854,286
4855,286
4856,286
4857,240
4858,262
4859,286
486,83574
4860,26344
4861,240
4862,240
4863,78938
4864,1916
4865,82140
4866,141779
4867,1938
4868,141755
4869,288
487,80951
4872,80981
4873,82140
4875,78938
4876,78938
4877,82140
4878,130794
4879,79116
488,80951
4880,88920
4882,82140
4883,134063
4884,141779
4885,1456
4886,134063
4887,141755
4888,1943
4889,1943
489,145211
4890,130794
4891,1938
4892,82140
4893,1916
4894,82140
4896,82140
4897,82137
4898,82140
4899,1886
49,149569
490,83574
4900,78938
4901,269
4902,141755
4905,141755
4906,16378
4907,137841
4908,1460
4909,79170
491,145709
4912,83370
4913,79172
4914,9761
4915,9364
4916,1955
4917,137820
4918,25821
4919,1460
492,145211
4920,79172
4922,88920
4923,88920
4924,1490
4925,26345
4926,1460
4927,149613
493,145211
4931,1460
4932,1479
4933,21923
4934,137905
4935,16378
4936,79172
4937,90431
4938,79172
494,149370
4940,21519
4941,26380
4942,1892
4943,15453
4944,26380
4945,26380
4946,81704
4947,83612
4948,79172
4949,8977
495,149570
4950,26500
4951,82132
4952,15453
4953,26380
4954,88920
4955,1465
4956,16857
4957,79172
4958,83147
4959,92784
496,692
4961,127691
4962,127691
4963,21484
4964,25793
4965,25795
4966,453
4967,30308
4968,21522
4969,127691
497,506
4970,107172
4972,25795
4973,88825
4974,141335
4975,25795
4978,25795
4979,145696
498,779
4981,84107
4982,127691
4983,83147
4984,25795
4985,25795
4986,21522
4987,140999
4988,82093
4989,141335
499,30149
4990,42
4991,140999
4992,25795
4993,21522
4995,42
4996,29894
4997,30073
4998,84101
4999,30351
5,136955
50,616
500,1349
5000,107188
5001,30073
5002,29894
5003,84101
5004,84101
5005,30073
5006,826
5007,107207
5008,29894
5009,30073
501,1349
5011,133271
5012,84101
5013,29894
5014,84101
5015,80731
5016,29894
5017,30073
5018,29894
5019,107138
5021,30073
5022,29177
5023,107138
5024,29177
5025,29177
5026,29177
5027,29924
5028,29177
5029,30073
503,1337
5030,877
5031,703
5032,877
5033,30244
5034,30073
5035,877
5036,29177
5037,29177
5038,29177
5039,29177
504,149550
5040,84101
5041,736
5042,29177
5043,736
5044,30272
5045,29233
5046,29177
5047,877
5049,430
5050,29121
5051,29177
5052,877
5053,30132
5054,29894
5055,30086
5056,877
5057,29177
5058,80698
5059,29924
506,29242
5060,29177
5061,29177
5062,29177
5063,29177
5064,29924
5065,107205
5066,30047
5067,30085
5068,83141
5069,107246
507,30188
5070,84101
5071,1380
5072,30108
5073,128434
5074,725
5075,30132
5076,107201
5077,107201
5078,107205
5079,81128
508,84127
5080,84101
5081,30047
5082,107246
5083,107205
5084,725
5085,29894
5086,145376
5087,84101
5088,84101
5089,107201
509,30289
5090,107205
5092,30329
5093,30108
5094,30132
5095,29276
5096,725
5097,107207
5098,29894
5099,81128
51,30520
510,145211
5100,107246
5101,80731
5102,29894
5103,107201
5104,30132
5105,725
5106,725
5107,30085
5108,81128
5109,107152
511,141211
5110,791
5111,722
5112,29894
5113,84101
5114,140969
5115,725
5116,78843
5117,107201
5118,725
5119,107201
512,29233
5120,29193
5121,145376
5122,107152
5123,30121
5124,107205
5125,725
5126,30121
5127,107252
5128,29194
513,145211
5130,30121
5131,30047
5132,107152
5133,78843
5134,30091
5135,725
5136,30108
5137,725
5138,107204
514,506
5140,725
5141,132728
5142,107201
5143,29194
5144,84101
5145,29194
5146,84101
5147,84101
5148,81128
5149,725
515,29924
5150,107201
5151,29894
5152,725
5153,29894
5154,81128
5155,30108
5157,81691
5158,30409
5159,725
516,734
5160,725
5161,29927
5162,725
5163,29194
5164,30132
5165,80731
5166,107246
5167,725
5168,30307
5169,30132
517,615
5170,81128
5171,29894
5172,107152
5173,29194
5174,29894
5175,84112
5176,107205
5177,725
5178,29873
5179,725
518,1305
5180,28117
5181,88226
5182,150834
5183,88226
5186,86601
5187,150834
5188,146714
5189,88007
519,84127
5192,146629
5193,129809
5194,146629
5195,146714
5196,146448
5197,146714
5198,146714
5199,146714
52,149569
520,62
5200,89134
5201,88823
5202,88226
5203,146714
5204,19173
5205,84945
5206,86601
5207,146714
5208,146714
5209,90892
5210,136243
5211,89852
5212,146714
5213,19173
5214,142283
5215,146714
5216,146714
5217,85711
5218,146714
5219,85711
522,84127
5220,86601
5221,131025
5222,142283
5223,146714
5224,142503
5225,90892
5226,146628
5227,146714
5228,146357
5229,142283
523,1246
5230,146714
5231,146629
5232,150834
5233,150824
5234,27785
5235,142503
5236,89233
5237,142283
5238,88226
5239,134129
524,145211
5240,85711
5241,86601
5242,84945
5243,150834
5244,146714
5245,146714
5246,142516
5247,150834
5248,150834
5249,146628
525,1305
5250,89714
5251,146628
5252,150834
5253,150834
5254,142516
5255,146629
5256,89708
5257,146714
5258,146714
5259,146714
526,145211
5260,84945
5261,142516
5262,146741
5263,86601
5264,27892
5265,89503
5266,146714
5267,86503
5268,88226
5269,150834
527,145211
5270,89714
5271,146714
5272,90050
5273,142516
5274,136243
5275,90568
5276,89852
5277,86601
5278,146714
5279,146741
528,692
5280,142283
5281,146714
5282,86046
5283,88226
5284,146629
5285,150702
5286,84945
5287,146714
5288,150834
5289,89852
529,30149
5290,90892
5291,146448
5292,146629
5293,85711
5294,88823
5295,146714
5296,88823
5297,88226
5298,86601
5299,89720
53,83161
530,506
5300,142516
5302,146714
5303,146714
5304,146449
5305,86601
5306,87856
5307,150834
5308,146714
5309,136243
531,149550
5311,150834
5312,146629
5313,142283
5314,150834
5315,150834
5316,146448
5317,150834
5318,142283
5319,142503
532,145211
5320,90892
5321,134129
5322,142390
5323,146714
5325,142516
5326,146714
5327,150834
5328,86601
5329,142574
533,145211
5330,90031
5332,146448
5333,88226
5334,88501
5335,28117
5336,150845
5337,88226
5338,146629
5339,86046
534,88581
5340,146629
5341,89708
5342,134129
5343,134129
5344,146714
5345,85634
5346,146714
5347,150834
5348,150834
5349,88226
535,141593
5350,146714
5351,89134
5352,134129
5353,134129
5354,150834
5355,89134
5356,90592
5357,134996
5358,88226
5359,88226
536,29134
5360,86601
5361,146714
5362,150834
5363,146628
5364,90696
5365,134996
5366,142574
5367,150834
5368,86601
5369,146563
537,88581
5370,129809
5371,150642
5372,134996
5373,146629
5374,86601
5375,146714
5377,88823
5378,89852
5379,146714
538,135106
5380,150824
5381,136243
5382,136243
5383,89134
5384,88226
5386,131025
5387,150834
5388,142573
5389,88226
539,149718
5390,134129
5391,150834
5392,86503
5393,86601
5394,146233
5395,88226
5396,146714
5397,134129
5398,131744
5399,150834
54,30378
540,141362
5400,86601
5401,146629
5402,146714
5403,134129
5404,146714
5405,85711
5406,85711
5407,146714
5408,142283
5409,134129
541,79117
5410,88226
5411,146629
5412,146714
5413,86601
5414,142532
5415,134996
5416,142390
5417,150834
5418,134129
5419,86201
542,149764
5420,150845
5421,150845
5422,28117
5423,150834
5424,142283
5426,86601
5427,136243
5428,134129
5429,90779
543,238
5430,86601
5431,142283
5432,142283
5433,89714
5434,146714
5435,146448
5436,88226
5437,150834
5438,88438
5439,142516
544,149764
5440,146714
5441,88226
5442,146714
5443,146714
5444,136243
5445,88226
5446,86503
5447,150834
5448,150834
5449,150834
5450,150834
5451,146714
5452,88226
5453,132380
5454,136243
5455,146583
5456,89714
5457,146714
5458,146714
5459,146741
5460,86503
5461,86601
5462,85711
5463,90892
5464,134129
5465,22850
5466,131551
5467,89714
5468,146714
5469,84660
547,1934
5470,146714
5471,146629
5472,146448
5473,84660
5474,146448
5475,146629
5476,132380
5477,146741
5478,134129
5479,150824
548,149764
5480,86601
5481,142516
5482,88823
5483,132380
5484,88226
5485,146628
5486,146714
5487,150834
5488,84945
5489,146629
549,149764
5490,150834
5491,142516
5492,85634
5493,88226
5494,88823
5495,150834
5496,88226
5497,146629
5498,22850
5499,90250
55,30425
550,1892
5500,85989
5501,146405
5502,150543
5503,131553
5504,87517
5505,88033
5506,19121
5507,142532
5508,129816
5509,90951
551,141820
5510,146760
5511,86046
5512,90050
5513,128156
5514,89881
5516,87517
5517,90031
5518,127418
5519,146714
552,81667
5520,90050
5521,86170
5522,142434
5523,88822
5524,142434
5525,146449
5526,86170
5527,150834
5528,86046
553,145410
5530,142434
5531,88226
5533,85634
5534,146714
5535,19173
5536,28117
5537,142434
5538,146760
5539,146741
554,130103
5540,10597
5541,150652
5542,146628
5543,142434
5544,84660
5545,90250
5546,146662
5547,18516
5548,89708
5549,136243
555,149764
5550,28117
5551,146449
5552,85634
5553,89787
5554,28117
5555,88226
5556,88226
5557,88226
5558,146760
5559,146567
556,388
5560,90892
5561,146714
5562,18516
5563,132380
5564,146727
5565,146728
5566,10966
5567,23018
5568,142434
5569,150845
557,149718
5570,146728
5571,86601
5572,146629
5573,127418
5574,28117
5575,142573
5576,28117
5577,90050
5578,27760
5579,142331
558,149764
5580,28117
5581,86601
5582,87510
5583,142283
5584,95157
5585,88226
5586,19172
5587,89714
5588,86601
5589,142574
559,84428
5590,88822
5591,23017
5592,133904
5593,146727
5594,146741
5595,88918
5596,133342
5597,19173
5598,142532
5599,146714
56,30324
560,130103
5600,86201
5602,87517
5603,88226
5604,146629
5605,23017
5606,86046
5607,89714
5608,129816
5609,10966
561,149718
5610,88635
5611,85634
5612,129816
5613,89714
5614,19172
5615,146357
5616,89708
5617,142574
5618,89714
5619,18480
562,149718
5620,90951
5621,131949
5622,146714
5623,150652
5624,86201
5625,23017
5626,95122
5627,142245
5628,129262
563,130103
5630,146629
5631,19062
5632,150845
5633,95408
5634,88822
5635,131553
5636,88226
5637,18749
5638,146567
5639,85711
564,130103
5640,84945
5641,86242
5642,86046
5644,131744
5645,90951
5646,146728
5647,146714
5648,136417
5649,19171
565,149764
5650,18517
5651,86201
5652,23017
5653,90951
5654,146357
5655,28145
5656,19175
5657,150652
5658,86201
5659,150845
5660,28117
5661,95122
5662,88007
5663,129816
5664,84660
5665,146741
5666,95382
5668,146629
5669,142312
567,149764
5670,90951
5671,86242
5672,142532
5673,146628
5674,135063
5675,23018
5676,19062
5677,90250
5678,146727
5679,90951
568,149764
5680,10910
5681,88635
5682,88226
5683,150733
5684,89787
5685,89787
5686,19173
5687,133342
5688,86046
5689,87856
569,390
5690,85625
5692,87856
5693,87517
5694,23018
5695,146567
5696,88007
5697,142532
5699,89714
57,84694
570,149764
5700,84660
5702,150652
5703,19171
5704,90951
5705,18480
5706,132435
5707,28117
5708,146449
5709,89787
571,135106
5710,86601
5711,146760
5712,85634
5713,146741
5714,88226
5715,88226
5716,134627
5717,129816
5718,87517
5719,28117
572,149718
5720,27760
5721,87510
5722,10597
5723,89714
5724,90951
5725,23018
5726,142434
5727,88226
5728,146567
5729,87856
573,1977
5730,142434
5731,146741
5732,18516
5733,146741
5734,86601
5735,89881
5736,23018
5737,23017
5738,146714
5739,128156
574,130972
5740,135063
5741,90951
5742,146760
5743,23017
5744,18517
5745,146727
5746,146449
5747,129816
5748,142533
5749,28123
575,80747
5750,86170
5751,87856
5752,131553
5753,19171
5754,86601
5755,87517
5756,90951
5757,136022
5758,146741
5759,90951
5760,142573
5761,146628
5762,142574
5763,90050
5764,19172
5765,142434
5766,142434
5767,150733
5768,131210
5769,28117
577,82133
5770,19171
5771,28117
5772,88823
5773,90031
5774,87517
5775,146449
5776,85711
5777,127636
5778,129816
5779,89714
578,131860
5780,86242
5781,10966
5782,146662
5783,142574
5784,90050
5785,127636
5786,142516
5787,129816
5788,90951
5789,146714
5790,18581
5791,127636
5792,87856
5793,142503
5794,28117
5796,88226
5797,86170
5798,136243
58,131195
580,1977
5800,86170
5801,86170
5802,146741
5803,28117
5804,90050
5805,85711
5806,131210
5807,87856
5808,86046
5809,85634
581,430
5810,146449
5811,150834
5812,134724
5813,88007
5814,85634
5815,146727
5816,131744
5817,135291
5818,131610
5819,10683
582,135106
5820,95356
5821,90951
5822,88635
5823,150845
5824,87295
5825,88007
5826,150369
5827,146741
5828,146741
5829,23017
583,25632
5830,127992
5831,87510
5832,18519
5833,88226
5834,146727
5835,88918
5836,142574
5837,88226
5838,86242
5839,88007
584,135106
5840,88007
5841,86170
5842,88007
5843,28117
5844,142434
5845,146567
5846,129816
5847,88635
5848,89714
5849,95122
585,141403
5850,28117
5851,89714
5852,85634
5853,146567
5855,134006
5856,85634
5857,129816
5858,19062
5859,88033
586,135106
5860,23017
5861,142283
5862,86201
5863,88226
5864,134996
5865,85634
5866,146727
5867,10683
5868,23018
5869,88007
5870,86046
5871,88226
5872,10910
5873,89720
5874,19171
5875,87364
5876,88007
5877,86601
5878,89133
5879,88226
588,1476
5880,89714
5881,142532
5882,18517
5883,142516
5884,146760
5885,131610
5886,88226
5887,89714
5888,86170
5889,85837
589,15212
5890,142574
5891,88226
5892,131949
5893,87517
5894,88007
5895,87856
5897,85837
5898,88226
5899,86170
59,131195
590,1460
5900,88226
5901,90951
5902,19121
5903,133342
5904,131551
5905,142434
5906,88516
5907,88226
5908,150834
5909,133342
591,79114
5910,86170
5911,90951
5912,146629
5913,86242
5914,19118
5915,88635
5916,85634
5917,142434
5918,87510
5919,89714
592,130972
5920,85634
5921,85634
5922,131210
5923,10966
5924,19121
5925,89714
5926,95382
5927,88635
5928,142434
5929,88033
593,623
5930,142573
5931,84970
5932,88823
5933,18632
5934,150845
5935,150369
5936,86503
5937,89714
5938,146760
5939,150845
594,1476
5940,87517
5941,28123
5942,10683
5943,89787
5944,86601
5945,129816
5946,23017
5947,142434
5948,146567
5949,28117
595,1476
5950,89714
5951,146727
5952,28117
5953,95122
5954,28117
5956,90031
5957,90951
5958,127636
5959,86601
596,129562
5960,134996
5961,88226
5962,142312
5963,132652
5964,146727
5965,146741
5966,85634
5967,18581
5968,88226
5969,146727
597,1476
5970,87468
5971,87856
5972,88226
5973,19172
5974,28117
5975,142573
5976,129816
5977,150845
5978,131210
5979,86601
5980,28117
5981,88007
5982,89714
5983,88226
5984,90951
5985,10706
5986,88226
5987,95122
5988,84945
5989,27892
599,1436
5990,146741
5991,146628
5992,90951
5993,86242
5994,146741
5995,127636
5996,146741
5997,90568
5998,142574
5999,89708
6,1342
60,83577
6000,23017
6001,146760
6002,89708
6003,150845
6004,89714
6005,150845
6006,89714
6008,134129
6009,85634
6010,89714
6011,142532
6012,86046
6013,88226
6014,90951
6015,10966
6016,89708
6017,89787
6018,10966
6019,89714
602,135106
6020,88226
6021,150583
6022,90951
6023,136243
6024,146449
6025,87856
6026,146714
6027,150652
6028,90951
6029,86170
603,130972
6030,146741
6031,89714
6032,89708
6033,89714
6034,88226
6035,129816
6036,129239
6037,142434
6038,88635
6039,129816
604,90510
6040,19171
6041,28123
6042,89881
6043,87517
6044,150652
6045,28117
6046,146567
6047,136243
6048,134129
605,150156
6050,88635
6051,18749
6052,23017
6053,142434
6054,146714
6055,95122
6056,129816
6057,136243
6058,19175
6059,89720
606,623
6060,150845
6061,142574
6062,150552
6063,23017
6064,88007
6065,89714
6066,129816
6067,150845
6068,19172
607,1977
6070,129816
6071,86046
6072,89217
6073,150834
6074,127636
6075,90892
6076,128156
6078,146449
608,469
6080,10966
6081,90050
6082,85634
6083,28117
6084,89714
6086,88635
6087,28158
6088,146583
6089,85634
609,1460
6090,88226
6091,142503
6092,146728
6093,146449
6094,146629
6095,150834
6096,142434
6097,85711
6098,18879
6099,142516
61,30382
610,1490
6100,86601
6101,150845
6102,23018
6103,89708
6104,127636
6105,142434
6106,89714
6107,150845
6108,146760
6109,90031
611,1436
6110,89787
6111,142476
6112,27892
6113,131210
6114,90383
6115,90592
6116,90951
6117,88007
6118,146714
6119,146714
612,135106
6121,85634
6122,86046
6123,86601
6124,146714
6125,135063
6126,89708
6127,86170
6128,131210
6129,89720
613,1977
6130,142434
6131,131210
6132,19268
6133,87510
6134,150543
6135,18516
6136,146741
6137,89787
6138,95122
6139,146714
614,293
6140,23017
6141,90951
6142,89714
6143,146676
6144,10683
6145,86503
6146,150369
6147,142574
6148,146714
6149,18480
615,26500
6150,129816
6151,131610
6152,136243
6153,23018
6154,142503
6155,142574
6156,142574
6157,88007
6158,136417
6159,23017
616,79114
6160,89134
6161,86201
6162,135063
6163,146449
6164,23017
6165,28117
6166,88918
6167,150845
6168,19171
6169,146727
617,1476
6170,19171
6171,88226
6172,142574
6173,95408
6174,86201
6175,19173
6176,89708
6177,89714
6178,150733
6179,86170
6181,87856
6182,95382
6183,142434
6184,95382
6185,142573
6186,150552
6187,89720
6188,142434
6189,18516
619,136950
6190,150845
6191,146727
6192,142574
6193,129816
6194,22964
6195,146727
6196,136022
6197,18516
6199,87856
62,30241
620,81019
6200,88918
6201,146532
6202,18517
6203,87856
6204,23017
6205,131210
6206,135063
6207,28117
6208,88918
6209,142574
621,81015
6210,142574
6211,28145
6212,150845
6213,95382
6214,18480
6215,87517
6216,142574
6217,87510
6218,87856
6219,146727
622,82093
6220,87856
6221,87517
6222,84660
6223,131210
6224,10966
6225,142574
6226,28123
6228,28117
6229,85634
623,82093
6230,88078
6231,95122
6232,23017
6233,131551
6234,90250
6235,22986
6236,95382
6237,88918
6238,27892
6239,28117
624,145696
6240,90592
6241,142574
6242,150845
6243,146714
6244,142574
6245,131744
6246,134129
6247,89134
6248,142574
6249,142574
625,82093
6250,142532
6251,87856
6252,146714
6255,134724
6256,146583
6257,142434
6258,129816
6259,142434
626,145696
6260,142434
6261,19173
6262,150845
6263,132380
6264,87856
6265,146728
6267,90951
6268,150845
6269,129816
627,141573
6270,131210
6271,142573
6272,24867
6273,80153
6274,25676
6275,137441
6276,13890
6277,14583
6278,24743
628,30557
6280,25795
6281,21484
6282,30307
6283,150014
6284,135223
6285,25795
6286,21484
6287,25795
6288,42
6289,135223
629,82093
6290,30482
6291,141335
6292,29177
6293,826
6294,30387
6295,736
6296,29894
6297,30091
6298,29121
6299,107138
63,30324
631,149614
632,145696
633,149784
634,82093
635,149614
636,135223
638,30557
639,82093
64,84128
640,137616
641,141573
642,145696
643,145696
6437,130980
6438,93895
6439,93895
644,137616
6440,23639
6441,94001
6442,94001
6443,127407
6444,12623
6445,23788
6446,93895
6447,145253
6448,23713
6449,23733
645,30557
6450,145072
646,145696
647,145696
6474,130762
6475,23593
6476,12467
6477,130980
6478,133742
6479,23758
648,145696
6480,92893
6481,12467
6482,92856
6483,133742
6484,23899
6485,23713
6486,93895
6487,149222
6488,23566
6489,23899
649,141372
6490,23388
6491,94000
6492,93876
6493,93895
6494,23593
6495,23416
6496,93895
6497,30430
6498,92893
6499,93974
65,84694
650,30557
6500,93876
6501,94001
6502,30430
6503,145253
6504,23713
6505,149222
6506,23733
6507,23733
6508,23733
6509,149222
651,141592
6510,94001
6511,92893
6512,30430
6513,29736
6514,23758
6515,23870
6516,94001
6517,93876
6518,93895
6519,127407
6520,145072
6521,130980
6522,8232
6523,12218
6524,23388
6525,93895
6526,130762
6527,30430
6528,562
6529,23593
653,135223
6530,92856
6531,23845
6532,23593
6533,12623
6534,133742
6535,127407
6536,23416
6537,149203
6538,23899
6539,23733
654,149614
6540,93895
6541,8232
6542,23566
6543,93895
6544,145253
6545,522
6546,130762
6547,12010
6548,107185
6549,92893
6550,30439
6551,8232
6552,30430
6553,149222
6554,93895
6555,23733
6556,11879
6557,12628
6558,149222
6559,92893
656,1837
6560,23733
6561,130762
6562,23733
6563,30430
6564,12621
6565,30023
6566,93895
6567,12621
6568,23733
6569,93895
657,82093
6570,11842
6571,93895
6572,149222
6573,23733
6574,23757
6575,23733
6576,94001
6577,93895
6578,93876
6579,23733
658,145696
6580,93895
6581,12242
6582,130762
6583,127407
6584,92856
6585,144989
6586,130762
6587,12088
6588,23593
6589,149222
659,82093
6590,92893
6591,93999
6592,8206
6593,93895
6594,23789
6595,140988
6596,149222
6597,29736
6598,8206
6599,23388
66,30425
660,145696
6600,93876
6601,93895
6604,145709
6605,42
6606,25795
6607,135223
6608,145253
6609,25795
661,150014
6610,25795
6611,25795
6612,30185
6613,23
663,145696
664,107316
665,134625
666,145696
667,30557
669,30557
67,30265
671,145696
672,141372
674,30137
6740,826
675,15094
6757,29923
6759,798
676,25298
6761,1246
6762,1246
677,25298
6771,779
6772,133271
6776,779
678,141372
6789,794
679,149614
6791,794
68,30324
680,107281
6802,129267
6808,779
681,1305
682,14726
683,30014
6832,129267
684,107212
685,30416
6856,779
686,107281
687,127439
6877,25795
6878,141372
6879,80946
688,14726
6880,30292
6881,141335
6882,42
6883,141335
6884,83147
6885,84120
6886,25795
6887,83147
6888,42
6889,82093
689,14726
6890,145709
6891,135223
6892,25795
6893,135223
6894,30314
6895,107226
6896,132717
6897,1831
6899,1335
69,14094
690,107287
6900,127691
6901,42
6902,488
6903,15345
6904,42
6905,141335
6906,30258
6907,25795
6908,141335
6909,25795
691,2125
6910,23
6911,127691
6912,25795
6913,135223
6914,83147
6915,25795
6916,141335
6917,81657
6918,42
6919,141335
692,414
6920,25795
6921,141335
6922,107266
6923,145253
6924,414
6925,25795
6926,127691
6927,82093
6928,25795
6929,149507
6930,141335
6931,141335
6932,1335
6933,30200
6934,141335
6935,30200
6936,768
6937,30200
6938,25795
6939,25795
694,141372
6940,25795
6941,21522
6942,25795
6943,1831
6944,1831
6945,30520
6946,30481
6947,25795
6948,141335
6949,107226
695,596
6950,87646
6951,83147
6952,25795
6953,141335
6954,30200
6955,84107
6956,83956
6957,25795
6958,1335
6959,25795
696,79098
6960,127691
6961,23
6962,25795
6963,25795
6964,145709
6965,30482
6966,1291
6967,42
6968,42
6969,25795
697,84117
6970,127691
6971,82093
6972,141335
6973,25795
6974,30141
6975,30188
6976,25795
6977,80951
6978,25795
6979,1831
698,141372
6980,25795
6981,141335
6982,127691
6983,30438
6984,135223
6985,25795
6986,42
6987,30520
6988,107335
6989,127691
699,149614
6990,30308
6991,25795
6992,141335
6993,82093
6994,140999
6995,1831
6996,107335
6997,127691
6998,137616
6999,30292
7,84694
70,84694
700,14726
7000,83147
7001,25795
7002,25795
7003,134081
7004,82093
7005,25795
7006,83147
7007,127691
7008,141335
7009,1333
701,1305
7010,82093
7011,1831
7012,25795
7013,30307
7014,141335
7015,25795
7016,25795
7017,135223
7018,25795
7019,42
702,141372
7020,1831
7021,25795
7022,25795
7023,82093
7024,1333
7025,25795
7026,25795
7027,25795
7028,145317
7029,141335
703,141372
7030,135223
7031,42
7032,149971
7033,82093
7034,141335
7035,141335
7036,25795
7037,107226
7038,84107
7039,25795
704,107212
7040,83147
7041,42
7042,83574
7043,1831
7044,141335
7045,127691
7046,42
7047,86645
7048,25795
7049,25795
705,763
7050,30188
7051,141335
7052,145198
7053,141133
7054,135223
7055,1831
7056,30258
7057,141335
7058,141335
7059,135223
706,141372
7060,25795
7061,141372
7062,25795
7063,25795
7064,692
7065,141335
7066,141335
7067,145709
7068,127691
7069,25795
707,141232
7070,25795
7071,25795
7072,149507
7073,25795
7074,9
7075,25795
7076,141372
7078,23
7079,21484
708,30265
7080,25795
7081,135223
7082,127691
7083,25795
7084,29258
7085,42
7086,42
7087,30477
7088,30188
7089,132717
709,25394
7090,25795
7091,30438
7092,25795
7093,1831
7094,25795
7095,141335
7096,88825
7097,84107
7098,149507
7099,30292
71,83577
710,80699
7100,81179
7101,145709
7102,86625
7103,25795
7104,25795
7105,30200
7106,30520
711,14726
7111,25188
7112,21522
7113,83147
7114,92765
7115,25795
7116,141335
7117,127691
7118,141335
7119,42
712,149732
7120,21484
7121,25795
7122,699
7123,30188
7124,141211
7125,42
7126,83147
7127,25795
7128,42
7129,30557
713,1831
7130,30292
7131,1335
7132,141496
7133,82093
7134,127691
7135,25795
7136,30482
7137,21522
7138,25795
7139,1333
714,9076
7140,25795
7141,141335
7142,30424
7143,135223
7144,107266
7145,107226
7146,141335
7147,30283
7148,141335
7149,127691
715,9076
7150,25795
7151,21484
7152,21522
7153,30307
7154,25795
7155,141335
7156,135223
7157,141044
7158,30292
7159,88825
716,79098
7160,42
7161,30482
7162,21522
7163,84107
7164,42
7165,25795
7166,127691
7167,107226
7168,25795
7169,42
717,14862
7170,141335
7171,141335
7172,1837
7173,30188
7174,135223
7175,25795
7176,135223
7177,42
7178,127691
7179,25795
7180,25795
7181,30200
7182,25795
7183,30320
7184,30320
7185,23
7186,86263
7187,25795
7188,82114
7189,82093
719,84128
7190,23
7191,141335
7192,1291
7193,135223
7194,141335
7195,30308
7196,42
7197,107226
7198,1235
7199,25795
72,29227
720,25298
7200,29923
7201,30482
7202,30188
7203,21484
7204,145709
7205,107172
7206,30141
7207,42
7208,25795
7209,127691
721,1831
7210,107226
7211,82093
7212,136292
7213,141335
7214,141335
7215,25795
7216,127691
7217,25795
7218,30557
7219,135223
722,80515
7220,30216
7221,21484
7222,25795
7223,80946
7224,135223
7225,30314
7226,25795
7227,1291
7228,83147
7229,30314
723,25394
7230,132717
7231,25795
7232,25795
7233,25795
7234,107335
7235,25795
7236,141133
7237,25795
7239,23
724,452
7240,42
7241,30320
7242,30188
7243,145709
7244,141335
7245,107266
7246,141335
7247,145709
7248,25795
