parcel,year,cumulative_mbf,aboveground_total_live,aboveground_merch_live,belowground_live,standing_dead,forest_down_dead_wood,forest_floor,forest_shrub_herb,total_stand_carbon,total_removed_carbon,products,landfill,energy,emissions,merch_carbon_removed,tcuft,mcuft,rcuft,rmcuft,bdft,rbdft,npv_adj,nfv_adj,undiscounted_cost_adj,discounted_cost_adj,undiscounted_revenue_adj,discounted_revenue_adj,rx
15,2069,0,364.721825403749,288.321611109962,68.7874119314324,18.9696396957385,20.7051876293386,56.9650207883601,1.03172194848924,537.212752061604,0,0,0,0,0,0,53838.934506426,51819.0532735811,0,0,250450.253846778,0,0,0,0,0,0,0,GO
15,2074,0,376.039609966867,297.623646643501,70.7308800807504,19.4868580891754,21.2114170568753,56.9565668412427,1.03417371909289,551.698361961894,0,0,0,0,0,0,55592.8143154246,53457.6407028874,0,0,264211.615548462,0,0,0,0,0,0,0,GO
15,2079,0,386.534967110602,306.906633019224,72.6118380423204,20.4069217814456,21.3265702349963,56.9436547294872,1.03898265700011,565.299825986728,0,0,0,0,0,0,57253.709595731,55123.2295560399,0,0,275519.516274454,0,0,0,0,0,0,0,GO
15,2084,0,397.139439369978,316.551696852185,74.4583231234504,21.4298227469245,21.6458878415766,56.9212144542571,1.04524018178849,579.2658060199,0,0,0,0,0,0,58906.5077369604,56815.3651956155,0,0,285841.910316139,0,0,0,0,0,0,0,GO
15,2089,0,406.904057550513,325.105008899961,76.2201371789782,21.8307777142805,22.4038470553728,56.8878590124855,1.05486488561301,592.113841422055,0,0,0,0,0,0,60460.4155123054,58340.5529709605,0,0,295471.813158056,0,0,0,0,0,0,0,GO
15,2094,0,416.679684003794,334.155427527436,77.9169706382046,22.9513651776252,22.774091083668,56.8527615837472,1.06569654743342,605.235297164266,0,0,0,0,0,0,62024.0072131505,59940.4795531518,0,0,305528.307417203,0,0,0,0,0,0,0,GO
15,2099,0,423.939556181641,341.039707398155,79.5073346006003,23.7547671359635,23.5170955724175,56.8097654064637,1.07819721202521,615.775326019033,0,0,0,0,0,0,63160.4311783417,61158.7210166892,0,0,313412.017378351,0,0,0,0,0,0,0,GO
15,2104,0,433.318548410459,349.51272616084,81.0161335139098,24.0763487301906,24.3153411247259,56.7618766645332,1.09275607864528,627.913201564674,0,0,0,0,0,0,64709.872885802,62671.6414156494,0,0,322828.252098884,0,0,0,0,0,0,0,GO
15,2109,0,440.996820976353,356.465247921752,82.5101881324323,24.3536263807392,24.9888204170218,56.7033524012551,1.12166485469012,638.15944642363,0,0,0,0,0,0,65928.9072036472,63866.0132318408,0,0,330988.288371839,0,0,0,0,0,0,0,GO
15,2114,0,,,,,,,,,,,,,,,67220.4820093382,65100.3739900702,0,0,338344.058359448,0,,,,,,,GO
16,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GO
16,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GO
16,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GO
16,2029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GO
16,2034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GO
16,2039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GO
16,2044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GO
16,2049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GO
16,2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GO
16,2059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GO
16,2064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GO
16,2069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GO
16,2074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GO
16,2079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GO
16,2084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GO
16,2089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GO
16,2094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GO
16,2099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GO
16,2104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GO
16,2109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GO
16,2114,0,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,GO
17,2014,0,188.562663646042,140.636670532227,41.353145220913,10.5427567708492,85.6414208221436,63.469307975769,3.3529373216629,422.686715240479,0,0,0,0,0,0,26459.66,24059.16,0,0,109977.12,0,0,0,0,0,0,0,GO
17,2019,0,239.333601698875,180.284458618164,48.6364776280522,9.27711426496506,71.931857585907,64.5775483608246,3.22158630609512,461.234040184021,0,0,0,0,0,0,33352.48,30847.38,0,0,146305.5,0,0,0,0,0,0,0,GO
17,2024,0,289.425430326462,224.192931182385,57.7744486761093,8.03010717272759,64.924651222229,65.3946051025391,1.45543530881405,506.863227462769,0,0,0,0,0,0,41236.58,38307.84,0,0,181443.9,0,0,0,0,0,0,0,GO
17,2029,0,348.161888694763,269.678964538574,68.3646473073959,7.81986144006252,59.5121695518494,65.3083302974701,1.23013609528542,566.810084190369,0,0,0,0,0,0,49847.5,46026.38,0,0,222880.44,0,0,0,0,0,0,0,GO
17,2034,0,425.049408988953,338.40176902771,81.6467741394043,8.60323376536369,54.2157751369476,65.7264807128906,1.23013609528542,650.143841094971,0,0,0,0,0,0,61097.94,57391.04,0,0,263088.36,0,0,0,0,0,0,0,GO
17,2039,0,498.625051574707,406.078721961975,96.0455044937134,9.02854983061552,50.8382016944885,66.2518301010132,1.23013609528542,733.520923919678,0,0,0,0,0,0,71846,68592.12,0,0,301839.34,0,0,0,0,0,0,0,GO
17,2044,0,576.210386810303,472.454454956055,110.588122310638,9.91918267846108,48.3451837348938,66.7267993831635,1.23013609528542,822.846235961914,0,0,0,0,0,0,83322.32,79535.28,0,0,363964.3,0,0,0,0,0,0,0,GO
17,2049,0,634.505884475708,529.54773475647,121.729129047394,21.6554490923882,47.9127358436585,67.1154385566711,1.23013609528542,905.324430236816,0,0,0,0,0,0,92332.34,89026.34,0,0,433064.3,0,0,0,0,0,0,0,GO
17,2054,0,693.966282806397,583.407401504517,131.792921028137,31.4219098925591,49.9970290851593,67.2358591938019,1.23013609528542,988.31783782959,0,0,0,0,0,0,101661.6,97970.28,0,0,479026.3,0,0,0,0,0,0,0,GO
17,2059,0,744.614325561523,631.817339553833,140.739239616394,41.3512249994278,53.3073825645447,67.2372760105133,1.23013609528542,1062.58822570801,0,0,0,0,0,0,109724.16,106076.6,0,0,522775.68,0,0,0,0,0,0,0,GO
17,2064,0,791.698459777832,675.574933166504,148.922297744751,50.5130748271942,56.8053809547424,67.1905108261108,1.23013609528542,1131.73918762207,0,0,0,0,0,0,117260.12,113392.62,0,0,560702.5,0,0,0,0,0,0,0,GO
17,2069,0,831.700999908447,714.419230957031,155.691318321228,62.476266002655,60.4265195560455,67.0989920520783,1.23013609528542,1195.73119506836,0,0,0,0,0,0,123745.36,119847.12,0,0,594298.54,0,0,0,0,0,0,0,GO
17,2074,0,867.672627716065,750.459758453369,161.478339881897,71.7696242141724,65.7462684249878,66.9362074756622,1.23013609528542,1253.54197814941,0,0,0,0,0,0,129664.54,125860.56,0,0,621247.58,0,0,0,0,0,0,0,GO
17,2079,0,906.442417602539,787.747866668701,168.635608024597,73.8358858108521,70.8765184211731,66.7761082649231,1.23013609528542,1306.10404205322,0,0,0,0,0,0,135756.04,131990.04,0,0,653294.42,0,0,0,0,0,0,0,GO
17,2084,0,940.888628845215,820.628008880615,173.796767539978,84.5511409759522,74.3287816619873,66.6992653560639,1.23013609528542,1360.90867919922,0,0,0,0,0,0,141440.34,137501.42,0,0,682978.94,0,0,0,0,0,0,0,GO
17,2089,0,977.731607666016,855.59301651001,180.245725517273,85.201104183197,79.8028214836121,66.5905290603638,1.23013609528542,1409.69171936035,0,0,0,0,0,0,147215.38,143231.9,0,0,714019.3,0,0,0,0,0,0,0,GO
17,2094,0,1010.04701873779,885.994724273682,185.882255210876,88.40654712677,84.5205138397217,66.5263122367859,1.23013609528542,1455.58545135498,0,0,0,0,0,0,152350.84,148254.74,0,0,744781.16,0,0,0,0,0,0,0,GO
17,2099,0,1045.28401046753,919.786571350098,191.265112762451,90.1326472091675,89.5621396255493,66.4643466186523,1.23013609528542,1502.77650482178,0,0,0,0,0,0,158005.98,153858.72,0,0,772880.14,0,0,0,0,0,0,0,GO
17,2104,0,1074.62596191406,946.736974334717,196.105132293701,95.0223420906067,93.5957117271423,66.3980124759674,1.23013609528542,1545.97122192383,0,0,0,0,0,0,162726.44,158319.18,0,0,802630.98,0,0,0,0,0,0,0,GO
17,2109,0,1105.16004455566,974.819076843262,200.828138465881,97.5301707839966,98.3830340766907,66.3312460994721,1.23013609528542,1588.44203277588,0,0,0,0,0,0,167589.76,162941.52,0,0,829950.36,0,0,0,0,0,0,0,GO
17,2114,0,,,,,,,,,,,,,,,171687.28,167174.58,0,0,856523.22,0,,,,,,,GO
18,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GO
18,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GO
18,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GO
18,2029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GO
18,2034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GO
18,2039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GO
18,2044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GO
18,2049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GO
18,2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GO
18,2059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GO
18,2064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GO
18,2069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GO
18,2074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GO
18,2079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GO
18,2084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GO
18,2089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GO
18,2094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GO
18,2099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GO
18,2104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GO
18,2109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GO
18,2114,0,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,GO
19,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GO
19,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GO
19,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GO
19,2029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GO
19,2034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GO
19,2039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GO
19,2044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GO
19,2049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GO
19,2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GO
19,2059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GO
19,2064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GO
19,2069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GO
19,2074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GO
19,2079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GO
19,2084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GO
19,2089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GO
19,2094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GO
19,2099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GO
19,2104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GO
19,2109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GO
19,2114,0,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,GO
20,2014,0,915.301195076637,641.117105180323,200.113236055487,59.7238215926074,768.582766471114,411.445036641613,6.33614633709395,2440.1227388952,0,0,0,0,0,0,128576.223140671,114095.480742036,0,0,418048.933831146,0,0,0,0,0,0,0,GO
20,2019,0,1097.24475738116,782.986855424286,234.802137405216,94.5309138933425,581.516429678887,422.369209108494,6.33614633709395,2510.37369961681,0,0,0,0,0,0,152699.32365431,136708.082096244,0,0,495252.046152988,0,0,0,0,0,0,0,GO
20,2024,0,1326.26071905163,971.511501181367,280.549398115616,86.8911905622122,499.54301293804,424.547531289723,6.33614633709395,2687.82289726865,0,0,0,0,0,0,184985.38651736,167837.602720248,0,0,622334.395685116,0,0,0,0,0,0,0,GO
20,2029,0,1570.46818965865,1182.23971464657,327.555585370398,84.0758279405843,446.719941445841,426.965939413797,6.33614633709395,2918.5000730768,0,0,0,0,0,0,219589.365019118,202843.935169699,0,0,763202.816442048,0,0,0,0,0,0,0,GO
20,2034,0,1814.41220776056,1398.62054785648,373.365427437119,94.442796252374,408.720858567496,429.302248818952,6.33614633709395,3179.27006372178,0,0,0,0,0,0,254795.002308836,238605.168865206,0,0,927253.625258592,0,0,0,0,0,0,0,GO
20,2039,0,2035.66956920738,1596.41544242745,414.330675306825,119.531001267729,380.867307245983,430.730908039889,6.33614633709395,3441.06472937143,0,0,0,0,0,0,286966.729448556,271097.98034681,0,0,1068253.58930133,0,0,0,0,0,0,0,GO
20,2044,0,2238.76564921465,1782.59939207344,451.121396220135,149.511037944849,364.252578217203,431.406667258657,6.33614633709395,3698.71780074085,0,0,0,0,0,0,317135.144003215,301809.380045824,0,0,1251492.04930491,0,0,0,0,0,0,0,GO
20,2049,0,2439.97936036702,1964.83051814456,488.237832067425,162.164118793214,355.400651203045,431.463854398109,6.33614633709395,3942.04043819972,0,0,0,0,0,0,346791.75292712,331724.531348067,0,0,1397738.69716182,0,0,0,0,0,0,0,GO
20,2054,0,2635.92304007826,2143.28137524767,523.408445141541,178.998012062854,347.759100301565,431.423114666566,6.33614633709395,4183.82558754058,0,0,0,0,0,0,375758.832063218,360861.959758771,0,0,1550541.97706253,0,0,0,0,0,0,0,GO
20,2059,0,2819.44450674995,2308.59078180743,556.853784353579,193.19523297334,344.750405886795,431.26584417986,6.33614633709395,4413.50185154584,0,0,0,0,0,0,402926.230210309,387879.675291487,0,0,1698684.73444799,0,0,0,0,0,0,0,GO
20,2064,0,2997.07585799239,2471.05559945429,587.401309100429,216.350657175591,342.938798698924,430.991705758251,6.33614633709395,4645.4672158642,0,0,0,0,0,0,429557.465956221,414493.537178742,0,0,1838765.7761635,0,0,0,0,0,0,0,GO
20,2069,0,3155.38715254517,2618.00321557907,615.446937772778,243.576871828763,342.247396238788,430.435975992081,6.33614633709395,4861.08299686359,0,0,0,0,0,0,453268.51297165,438428.608068447,0,0,1971837.48957024,0,0,0,0,0,0,0,GO
20,2074,0,3315.45402759379,2763.37972848724,644.567351733727,252.571606290163,345.247344290125,429.659815472657,6.33614633709395,5061.77939672973,0,0,0,0,0,0,477217.6557252,462196.875275885,0,0,2112924.83307315,0,0,0,0,0,0,0,GO
20,2079,0,3469.92032119536,2904.6223000632,671.321195372896,265.791355323803,348.712336111723,429.108286662181,6.33614633709395,5260.43979619092,0,0,0,0,0,0,500563.633752265,485290.298397489,0,0,2242198.30596691,0,0,0,0,0,0,0,GO
20,2084,0,3619.13355941181,3040.08766842423,696.315619844522,285.046267180569,352.070069524949,428.47655844374,6.33614633709395,5458.55348775799,0,0,0,0,0,0,523196.146035035,507390.217688213,0,0,2372962.67995473,0,0,0,0,0,0,0,GO
20,2089,0,3762.0962459019,3172.52483621931,721.449418659802,299.182815763559,357.20397885322,427.751341911425,6.33614633709395,5645.71539275109,0,0,0,0,0,0,544813.021851075,529043.032021911,0,0,2493041.8557261,0,0,0,0,0,0,0,GO
20,2094,0,3889.81068786837,3290.51432768521,744.280813217834,320.111397891305,363.905320972652,427.00771410718,6.33614633709395,5825.21731362201,0,0,0,0,0,0,564245.946672292,548297.752448817,0,0,2600247.89356436,0,0,0,0,0,0,0,GO
20,2099,0,4025.78648457773,3417.37685340427,766.532644162688,335.838086797478,374.123764614715,426.140358096395,6.33614633709395,6010.01750141788,0,0,0,0,0,0,585179.874156337,569082.312517291,0,0,2714633.92702168,0,0,0,0,0,0,0,GO
20,2104,0,4160.85598337524,3543.05025918911,788.400804331082,347.952361129185,386.011922412837,425.300035075251,6.33614633709395,6191.19442273979,0,0,0,0,0,0,605996.335028227,589630.536554514,0,0,2830116.21765996,0,0,0,0,0,0,0,GO
20,2109,0,4279.66590849002,3656.32694732532,810.015061630157,359.824435966728,397.974856315691,424.443448708021,6.33614633709395,6355.34693707539,0,0,0,0,0,0,624268.634980964,608237.286569685,0,0,2937940.07807456,0,0,0,0,0,0,0,GO
20,2114,0,,,,,,,,,,,,,,,644268.647483248,627589.109881028,0,0,3050155.6384462,0,,,,,,,GO
21,2014,0,1158.82064983285,861.268514972026,238.006084191917,178.48089712339,251.189631658786,241.668415534404,3.93684650909474,2116.48709692344,0,0,0,0,0,0,168718.273184738,152145.791729359,0,0,517214.832675236,0,0,0,0,0,0,0,GO
21,2019,0,1303.74435392796,982.136809543879,257.361918988889,196.711170982518,217.006799378711,261.159582961658,3.93684650909474,2285.53406866602,0,0,0,0,0,0,189635.799323941,172870.05281515,0,0,613335.048083349,0,0,0,0,0,0,0,GO
21,2024,0,1438.62040960897,1097.04681788728,277.09791761286,195.880017666747,232.224051704556,263.265383942806,3.93684650909474,2457.16879502067,0,0,0,0,0,0,210168.229518015,192502.67002943,0,0,725490.449099668,0,0,0,0,0,0,0,GO
21,2029,0,1571.71636789108,1219.39515524942,295.666078019688,199.367836441453,238.474493445968,264.533077842403,3.93684650909474,2620.65241847163,0,0,0,0,0,0,230839.194926028,213402.121674677,0,0,843106.917641666,0,0,0,0,0,0,0,GO
21,2034,0,1687.37394813928,1331.29600603075,313.737452290349,194.460968755411,243.771341914601,265.435355627297,3.93684650909474,2755.91490425913,0,0,0,0,0,0,248753.457833678,232400.429736192,0,0,951685.608898599,0,0,0,0,0,0,0,GO
21,2039,0,1800.99285943455,1441.98816271405,330.073233743584,196.662420593102,243.396731797688,266.10819282201,3.93684650909474,2889.43599307574,0,0,0,0,0,0,266860.15824355,251270.765675335,0,0,1072270.36475808,0,0,0,0,0,0,0,GO
21,2044,0,1905.14492825163,1543.58246619498,346.740599489254,193.918793149594,241.326861462693,266.427016382187,3.93684650909474,3005.636764989,0,0,0,0,0,0,283208.240165349,268543.429653728,0,0,1173698.63884488,0,0,0,0,0,0,0,GO
21,2049,0,2008.47502349034,1642.55502967914,362.741184635075,187.91229418248,240.325463641713,266.758217935138,3.93684650909474,3118.39818642367,0,0,0,0,0,0,299644.449503926,285354.133126574,0,0,1286985.73289279,0,0,0,0,0,0,0,GO
21,2054,0,2104.63203469809,1736.15140385055,378.625574580101,169.666586154464,248.842577359247,266.95992833889,3.93684650909474,3220.64115572196,0,0,0,0,0,0,314791.043950871,301092.553903228,0,0,1388776.25146716,0,0,0,0,0,0,0,GO
21,2059,0,2195.5708807344,1823.99949125647,393.928497408994,165.382546290393,245.016559118279,267.038780708053,3.93684650909474,3318.78167179701,0,0,0,0,0,0,329256.76842822,315999.960276983,0,0,1489783.00045907,0,0,0,0,0,0,0,GO
21,2064,0,2291.2956697589,1913.76762444956,409.743878833437,161.720151047898,239.610617084679,267.064478779793,3.93684650909474,3420.37988861602,0,0,0,0,0,0,344418.465245184,331095.570303029,0,0,1593199.68806391,0,0,0,0,0,0,0,GO
21,2069,0,2378.35377780094,1995.60063293236,425.143273460625,158.93717503194,234.814449361001,267.03995658143,3.93684650909474,3514.49648964243,0,0,0,0,0,0,358162.101405194,344806.104046455,0,0,1687006.7642117,0,0,0,0,0,0,0,GO
21,2074,0,2467.80175998613,2078.94005094148,440.340914870843,154.909258699447,230.838446858361,266.959181936456,3.93684650909474,3610.44007793885,0,0,0,0,0,0,372420.894302922,358776.781485928,0,0,1780753.55551369,0,0,0,0,0,0,0,GO
21,2079,0,2551.18558139537,2157.44256944759,454.992191946071,155.036291158468,226.178944882155,266.802276310227,3.93684650909474,3703.33256552157,0,0,0,0,0,0,385644.827802877,371870.026372519,0,0,1867871.98522732,0,0,0,0,0,0,0,GO
21,2084,0,2638.14371832929,2241.81170637069,469.501790191569,156.226071806477,221.079726146453,266.559493008131,3.93684650909474,3800.3141418231,0,0,0,0,0,0,399596.265492565,386027.496914242,0,0,1953275.19109519,0,0,0,0,0,0,0,GO
21,2089,0,2719.11012429008,2319.52645302006,483.818718985907,156.948632016818,216.201306153865,266.260765004333,3.93684650909474,3890.79673385729,0,0,0,0,0,0,412528.746511445,398975.76273699,0,0,2034323.03511807,0,0,0,0,0,0,0,GO
21,2094,0,2801.37009882923,2398.01664116193,498.081353137894,155.835750603775,214.222750448295,265.889988678582,3.93684650909474,3983.51061512207,0,0,0,0,0,0,425734.1769673,412073.829302698,0,0,2112608.8619807,0,0,0,0,0,0,0,GO
21,2099,0,2884.82417161988,2478.10790428243,512.204605351168,156.648847837167,211.158472786946,265.467983559667,3.93684650909474,4078.08308585116,0,0,0,0,0,0,439149.1752287,425383.699220799,0,0,2189694.031897,0,0,0,0,0,0,0,GO
21,2104,0,2967.41608315548,2557.64006944221,526.318358550257,155.882169612564,209.666463604409,264.998868120707,3.93684650909474,4171.74362355403,0,0,0,0,0,0,452469.098269608,438650.013842975,0,0,2264549.73061636,0,0,0,0,0,0,0,GO
21,2109,0,3045.8353630008,2633.01212781258,540.348954358989,155.829090134087,208.085606712844,264.487849208655,3.93684650909474,4261.73981636902,0,0,0,0,0,0,465113.405214265,451179.937556133,0,0,2338348.2106217,0,0,0,0,0,0,0,GO
21,2114,0,,,,,,,,,,,,,,,479579.234693324,465586.811626989,0,0,2416031.87818662,0,,,,,,,GO
22,2014,0,1934.75403273784,1492.28459242131,420.542360681754,83.9014509656201,1153.05069359062,700.315622263219,31.7155445221436,4376.31867275338,0,0,0,0,0,0,271687.189178439,249348.604997401,0,0,1090231.90121784,0,0,0,0,0,0,0,GO
22,2019,0,2397.41879656594,1807.38526212775,497.102871140835,101.789436704568,969.380807764245,707.857733770715,28.733182939626,4751.70388256415,0,0,0,0,0,0,328346.236168934,301478.477181469,0,0,1301673.63366035,0,0,0,0,0,0,0,GO
22,2024,0,2911.10771891272,2226.05929289658,604.935409886619,101.309773419583,862.418608710137,718.598902079785,16.7766796842587,5260.69639910524,0,0,0,0,0,0,401802.929367219,370059.38017129,0,0,1588244.02096716,0,0,0,0,0,0,0,GO
22,2029,0,3528.23002811335,2696.61268142993,730.678931635272,108.168619946141,781.831261176674,721.641825935854,13.1138791552555,5927.78611979138,0,0,0,0,0,0,487791.083462282,447229.669967876,0,0,1943326.32989053,0,0,0,0,0,0,0,GO
22,2034,0,4266.7177499069,3352.48364479581,875.083441136696,127.995203018468,717.132388589072,727.111622684298,13.0487472990525,6773.18447837232,0,0,0,0,0,0,590404.144959717,553155.984479865,0,0,2362985.21594656,0,0,0,0,0,0,0,GO
22,2039,0,5033.11792661337,4016.5970904778,1021.45825416489,166.143637513949,674.62494446035,733.827731378367,13.0487472990525,7696.26239772268,0,0,0,0,0,0,698797.00848727,660457.626634152,0,0,2788400.78063101,0,0,0,0,0,0,0,GO
22,2044,0,5763.19188366649,4667.61941795017,1161.78318834097,217.295732505946,651.460722390999,739.433516074491,13.0487472990525,8611.39960017016,0,0,0,0,0,0,803326.742999258,765463.110459509,0,0,3356937.12131311,0,0,0,0,0,0,0,GO
22,2049,0,6403.33445526846,5251.53618841916,1279.20509617055,329.33628787485,643.389716117657,743.659904193554,13.0487472990525,9501.9258854427,0,0,0,0,0,0,897665.053034087,859771.579897046,0,0,3940159.84539858,0,0,0,0,0,0,0,GO
22,2054,0,6952.95822770009,5760.15448425663,1382.77937702633,437.150871163595,659.15469438358,745.720726024666,13.0487472990525,10306.4899915223,0,0,0,0,0,0,979599.989576193,942163.34354372,0,0,4398573.80327627,0,0,0,0,0,0,0,GO
22,2059,0,7483.47608595757,6246.99852011204,1474.56348163585,548.970289281082,689.531071919943,746.615147640662,13.0487472990525,11096.7924814904,0,0,0,0,0,0,1059854.35632676,1021045.48742864,0,0,4792814.09326837,0,0,0,0,0,0,0,GO
22,2064,0,7960.34799375527,6696.44842304862,1561.28170923134,636.608345643566,731.502511552792,747.03374760772,13.0487472990525,11808.7759173772,0,0,0,0,0,0,1131973.33519679,1093877.35626888,0,0,5170602.47741172,0,0,0,0,0,0,0,GO
